Unique id,channel_name,category,Sub-category,Customer Remarks,Order_id,order_date_time,Issue_reported at,issue_responded,Survey_response_Date,Customer_City,Product_category,Item_price,connected_handling_time,Agent_name,Supervisor,Manager,Tenure Bucket,Agent Shift,CSAT Score,response_time_minutes,response_bucket
939c752d-5001-4fc3-99bb-78d0a6420850,Inbound,Payments related,Online Payment Issues,,6539fff5-3285-4650-ada8-99a8712a0c50,,2023-08-01 11:03:00,2023-08-01 11:09:00,01-Aug-23,,,,,Margaret Prince,Carter Park,Michael Lee,31-60,Morning,5.0,6.0,5-15 min
52b9d676-b53e-4f72-8829-17a9eb283386,Inbound,Order Related,Installation/demo,,f5432cf4-63aa-4dac-aadb-ca891aaa8c1f,,2023-08-02 18:20:00,2023-08-02 18:56:00,02-Aug-23,,,,,John Barrett,Aiden Patel,John Smith,>90,Morning,5.0,36.0,30-60 min
1661c06c-588e-485d-b6fa-b11a4a8ff3b7,Inbound,Returns,Reverse Pickup Enquiry,,7f252e8c-c257-4d86-94e6-f6a57bc3f28b,,2023-08-01 18:30:00,2023-08-01 18:40:00,01-Aug-23,,,,,Alexis Campbell,Elijah Yamaguchi,Michael Lee,>90,Afternoon,5.0,10.0,5-15 min
1e58d8a4-0f81-45c9-b0e1-8db4bdc4386f,Inbound,Returns,Technician Visit,Should take action fast..thank u,cea9d8b6-f66b-4b9c-9fa6-3a6583f18247,,2023-08-02 07:12:00,2023-08-02 07:17:00,02-Aug-23,,,,,Dominique Roberts,Ava Wong,Olivia Tan,>90,Morning,5.0,5.0,0-5 min
2bdf6423-7744-4a3d-a4f2-a82dea562ddc,Inbound,Returns,Return request,Good talk,492a92d3-52f2-4987-83cb-4338eb652a22,,2023-08-02 12:54:00,2023-08-02 12:56:00,02-Aug-23,,,,,Brandy Johnson,Noah Patel,Michael Lee,>90,Morning,5.0,2.0,0-5 min
ba07a646-40df-4f00-82d3-6d66a6093124,Inbound,Returns,Fraudulent User,,cfc840ad-ff33-40fe-a15f-446446659645,,2023-08-02 10:06:00,2023-08-02 10:42:00,02-Aug-23,,,,,Samuel Blankenship,Brayden Wong,John Smith,>90,Morning,5.0,36.0,30-60 min
1622eeae-67aa-466b-b9f8-c8c14f321f15,Inbound,Feedback,UnProfessional Behaviour,The way she talked with me is quite appropriate and nice as well. Shopzilla should hire these kind of executive for their customer support service.   bless you dear.,9d7f511a-dfb6-42b5-983c-17f837ff8ecf,20-07-2023 23:03,2023-08-02 13:11:00,2023-08-02 13:21:00,02-Aug-23,HARIDWAR,Electronics,199.0,,Terri Carr,Brayden Wong,Michael Lee,>90,Afternoon,5.0,10.0,5-15 min
79e07d90-73a8-4d59-bf3a-f6d1c979cc2c,Inbound,Order Related,Installation/demo,,50e624d2-bcca-4316-88e0-cad0be3b282f,,2023-08-02 17:25:00,2023-08-02 17:27:00,02-Aug-23,,,,,Garrett Parker,Wyatt Kim,Michael Lee,>90,Evening,5.0,2.0,0-5 min
d41b9157-b9bb-4edb-9fb8-a75fead1e3ef,Inbound,Refund Related,Refund Related Issues,,f8e924a7-944d-4586-a35e-93cc8237a073,,2023-08-02 20:28:00,2023-08-02 20:29:00,02-Aug-23,,,,,Melinda Montgomery,Landon Tanaka,Emily Chen,61-90,Split,5.0,1.0,0-5 min
1fa3b60a-2987-44d3-97e2-5f49c51e806b,Inbound,Order Related,Delayed,,5293a8a3-bf90-4db1-b58b-e05feda9cd50,,2023-08-01 11:02:00,2023-08-01 11:05:00,01-Aug-23,,,,,Erika Black,Scarlett Chen,John Smith,0-30,Morning,5.0,3.0,0-5 min
abb195db-53c8-4655-80c0-6aa741d3d994,Inbound,Order Related,Order status enquiry,,cacb76f9-9d88-4da6-8933-60de7200fc76,,2023-08-01 12:02:00,2023-08-01 17:45:00,01-Aug-23,,,,,Troy Nguyen,Amelia Tanaka,Emily Chen,>90,Morning,5.0,343.0,3+ hrs
e4167617-b033-480e-9be9-f9de981f7912,Inbound,Returns,Reverse Pickup Enquiry,"Please pack the products which actually customers ordered, otherwise it is time to both you and us Shopzilla.",2da9a618-298e-46cd-98d8-3404aa4db2c3,,2023-08-01 21:22:00,2023-08-01 21:24:00,01-Aug-23,,,,,Matthew Callahan,Evelyn Kimura,Jennifer Nguyen,On Job Training,Evening,4.0,2.0,0-5 min
1886b70a-1523-4143-b8d3-faccdcd7339b,Inbound,Order Related,Invoice request,,067e5ebf-73d2-4480-822c-c0e6353dfaa3,,2023-08-02 12:23:00,2023-08-02 12:28:00,02-Aug-23,,,,,David Meyers,Isabella Wong,Emily Chen,>90,Afternoon,4.0,5.0,0-5 min
843f99bf-d4c3-45f8-b84e-e863ce984935,Inbound,Returns,Reverse Pickup Enquiry,,1989ecfc-04b6-4689-8b0e-692e78440e77,,2023-08-01 12:34:00,2023-08-01 12:36:00,01-Aug-23,,,,,Evan Ramsey,Ethan Tan,John Smith,>90,Morning,5.0,2.0,0-5 min
ed76a9bb-ca9f-4c82-a371-6248f4a0cc15,Inbound,Shopzilla Related,General Enquiry,Thanks ,ceb9e88b-f8de-4947-a743-496fa966be9f,,2023-08-01 17:29:00,2023-08-01 18:06:00,01-Aug-23,,,,,Joshua Underwood,Carter Park,Michael Lee,>90,Evening,5.0,37.0,30-60 min
c523a0c9-5cb9-492c-94ca-539d3e65f1a7,Inbound,Returns,Reverse Pickup Enquiry,,eb992ae3-60de-44f1-8429-bc08dc7678b2,,2023-08-01 20:32:00,2023-08-01 21:19:00,01-Aug-23,,,,,Andrea Beck,Evelyn Kimura,Jennifer Nguyen,On Job Training,Evening,5.0,47.0,30-60 min
d71064f3-71ea-4e24-aef8-3e9c245b5070,Inbound,Feedback,UnProfessional Behaviour,,a9b79999-27bc-4757-ae4a-6496edfd3596,,2023-08-02 22:53:00,2023-08-02 22:59:00,02-Aug-23,,,,,Jacob Hendricks,Logan Lee,Emily Chen,61-90,Evening,4.0,6.0,5-15 min
079a324c-c827-4142-91bd-7f144935498a,Inbound,Shopzilla Related,Signup Issues,,585960aa-a2ad-4bf0-b1a8-544b58489c7f,,2023-07-31 23:03:00,2023-08-01 07:55:00,01-Aug-23,,,,,Brittany Nunez,Emily Yamashita,John Smith,61-90,Evening,5.0,532.0,3+ hrs
a509ca1b-83f0-40af-8dd5-d16ff55f9384,Inbound,Refund Related,Refund Related Issues,????,b631d8ec-110b-4824-99a5-cf854166c2bd,,2023-08-01 07:23:00,2023-08-01 07:25:00,01-Aug-23,,,,,Kevin Griffin,Evelyn Kimura,John Smith,0-30,Morning,5.0,2.0,0-5 min
695c3401-3f6e-4603-aa0b-cb855e06135c,Inbound,Returns,Reverse Pickup Enquiry,,6a322a01-a5b2-4621-b1f1-35cf332ebd74,,2023-08-01 19:34:00,2023-08-01 19:38:00,01-Aug-23,,,,,Sandra Pierce,Emma Park,Jennifer Nguyen,On Job Training,Evening,5.0,4.0,0-5 min
6569ea39-60da-4dfa-aec3-d04d69f0566c,Inbound,Cancellation,Not Needed,Mr   was very helpful ,c272ba25-6cee-4001-9e98-27c1c3f3f99a,,2023-08-02 01:01:00,2023-08-02 01:09:00,02-Aug-23,,,,,Wendy Church,Wyatt Kim,Michael Lee,31-60,Evening,5.0,8.0,5-15 min
459de96d-1805-4bf5-ab36-d2a16dc682a3,Inbound,Returns,Damaged,"Thank you so much sir for solving my issue . Bhai, please highlight my concern. Bhai sorry for the late feedback. Bhai please call me.",fceef4b8-4271-44bc-85a4-440c86f43442,,2023-08-02 20:16:00,2023-08-02 20:46:00,02-Aug-23,,,,,David Todd,Noah Patel,Michael Lee,31-60,Evening,5.0,30.0,15-30 min
73ddcafe-dd8b-4941-8da1-635c00ef3423,Inbound,Returns,Wrong,Good ,6320a255-b193-4bc5-98c6-e4779cadafa9,05-06-2023 09:02,2023-08-01 09:29:00,2023-08-01 09:34:00,01-Aug-23,RASULABAD,Mobile,7999.0,,Lisa Padilla,Mason Gupta,Jennifer Nguyen,On Job Training,Morning,5.0,5.0,0-5 min
4598bc5c-637c-4134-b155-50f81f508d10,Inbound,Returns,Reverse Pickup Enquiry,,f7cad483-b1c7-4432-aae7-044ec9479fb9,,2023-08-01 19:39:00,2023-08-01 19:45:00,01-Aug-23,,,,,Veronica Martinez,William Park,John Smith,61-90,Evening,5.0,6.0,5-15 min
c7a5f9d7-eb62-4f19-81f2-fed08e6c92a9,Inbound,Returns,Exchange / Replacement,,182632fa-111d-4049-b333-d4637b46cc36,,2023-08-02 14:59:00,2023-08-02 15:00:00,02-Aug-23,,,,,Jeffrey Parker,Nathan Patel,Michael Lee,>90,Morning,4.0,1.0,0-5 min
14441926-8809-4289-b54a-2f3a46158c48,Inbound,Returns,Return request,Thankyou ,28821ef6-5703-4082-b129-33adb8907129,16-07-2023 21:42,2023-08-01 00:51:00,2023-08-01 00:53:00,01-Aug-23,VIRAMGAM,Electronics,1499.0,,Sharon Stephenson,Jacob Sato,Emily Chen,0-30,Evening,5.0,2.0,0-5 min
a57a6400-a9cd-41cd-b5f6-66f3abcdf948,Inbound,Returns,Reverse Pickup Enquiry,,e6a982e4-0ad1-479c-afaa-2f84afabb3fb,07-07-2023 21:59,2023-08-01 21:46:00,2023-08-01 21:49:00,01-Aug-23,DHULE,Electronics,1799.0,,Lindsey Smith,Nathan Patel,John Smith,>90,Afternoon,5.0,3.0,0-5 min
5acfc9ae-fa0d-4a24-a03e-bef0f5e8cd44,Inbound,Order Related,Order status enquiry,I selected for English language preference but it's goes into Hindi channel. But customer service executive doesn't understand English properly,0c871165-7c35-48be-97a1-3885dbcdf80d,,2023-08-02 19:31:00,2023-08-02 19:32:00,02-Aug-23,,,,,James Lopez,Jackson Park,William Kim,On Job Training,Evening,1.0,1.0,0-5 min
5cb53551-305b-4ec2-8324-b40ca57dea63,Inbound,Returns,Product related Issues,,43b5b33a-c7a9-4ca5-8910-810ba4ad6305,,2023-08-02 09:58:00,2023-08-02 10:33:00,02-Aug-23,,,,,Joseph Harris,Nathan Patel,John Smith,>90,Split,4.0,35.0,30-60 min
624d2e1c-7e09-4ab7-b959-648e35fb6dfc,Inbound,Returns,Reverse Pickup Enquiry,,da266d33-6eb1-44a4-91bc-16a24a009ddb,,2023-08-02 18:54:00,2023-08-02 18:55:00,02-Aug-23,,,,,Jerry Rodriguez,Madison Kim,Michael Lee,31-60,Evening,1.0,1.0,0-5 min
fe14249c-4635-4dbf-a29a-74c35599590f,Inbound,Returns,Missing,,6b673d67-742c-4002-8cf7-5cea9c98efcc,,2023-08-02 19:55:00,2023-08-02 20:44:00,02-Aug-23,,,,,Kevin Lee,Harper Wong,William Kim,On Job Training,Evening,5.0,49.0,30-60 min
e2b9ec67-e370-418c-bcf6-65aa77299ee1,Inbound,Returns,Reverse Pickup Enquiry,Nice ,e604657d-65bc-45f8-82db-6678c8c34a40,,2023-08-02 22:10:00,2023-08-02 22:18:00,02-Aug-23,,,,,Kelsey Massey,Mia Patel,Emily Chen,61-90,Evening,5.0,8.0,5-15 min
cbbf5aab-ed28-4884-88a8-991c8a1ab8a6,Inbound,Returns,Reverse Pickup Enquiry,"Please don't give the chance of local shop/ company,,, they're using the name of Shopzilla & giving worst products... Sell your products like Myntra ( Myntra always send their products)",c9daefdf-e6da-45cb-9a69-529e013288a0,,2023-08-02 22:55:00,2023-08-02 22:57:00,02-Aug-23,,,,,Amy Gonzalez,Logan Lee,Emily Chen,61-90,Evening,5.0,2.0,0-5 min
25abf0c6-b5c9-47b3-b51e-8d7b1ea333b7,Inbound,Returns,Reverse Pickup Enquiry,,a9c911b1-f2c8-43fd-9907-a6da3f2912ea,24-07-2023 15:48,2023-08-01 20:39:00,2023-08-01 20:41:00,01-Aug-23,BHUBANESWAR,Electronics,999.0,,Alexis Campbell,Elijah Yamaguchi,Michael Lee,>90,Afternoon,5.0,2.0,0-5 min
22ef9fdb-737f-47a2-bebf-b31c4352013d,Outcall,Refund Related,Refund Enquiry,,70cd4326-96e7-4a91-aa32-07dfd2db224f,30-07-2023 11:29,2023-08-02 07:28:00,2023-08-02 10:19:00,02-Aug-23,CHANGANACHERRY,Home Appliences,21999.0,,Joshua Greene,Scarlett Chen,John Smith,0-30,Morning,5.0,171.0,1-3 hrs
2eddc64d-64f0-4928-b525-e71e1821eab3,Outcall,Returns,Missing,,5fbd2882-0763-486a-849f-7b95083bc88d,30-07-2023 19:57,2023-08-01 18:21:00,2023-08-01 18:23:00,01-Aug-23,BANGALORE,Home Appliences,447.0,,Mark Ruiz,Lucas Singh,John Smith,31-60,Evening,5.0,2.0,0-5 min
d7790121-4d9c-4811-a7ec-e3cdb4f570d5,Inbound,Refund Related,Refund Enquiry,,438d0cd5-ffd8-48c3-b388-39fd079320f5,,2023-08-01 15:39:00,2023-08-01 17:52:00,01-Aug-23,,,,,Matthew Mendoza MD,William Park,John Smith,61-90,Evening,5.0,133.0,1-3 hrs
2ccae5c7-33bf-4e28-86ab-5195fb368124,Inbound,Feedback,UnProfessional Behaviour,,d4b0738f-8ce0-48b5-996f-32fa0a96b8f4,,2023-08-02 18:36:00,2023-08-02 18:38:00,02-Aug-23,,,,,Jessica Hahn,Madison Kim,Emily Chen,>90,Split,1.0,2.0,0-5 min
a1456922-c580-4d56-9160-4e3632ee2d08,Inbound,Returns,Fraudulent User,,915c8721-39fd-4f37-bad7-f70e680707dc,,2023-08-02 19:13:00,2023-08-02 19:16:00,02-Aug-23,,,,,Timothy Butler,Elijah Yamaguchi,Michael Lee,>90,Afternoon,5.0,3.0,0-5 min
d5de35d1-c30f-4989-bcaa-5f7b102f7df5,Outcall,Returns,Wrong,Thank you   for your valuable time & support ,b96efdd1-0cc6-447f-85cb-f86cbbd93805,,2023-08-02 22:35:00,2023-08-02 23:37:00,02-Aug-23,,,,,Anthony Cook,Noah Patel,Michael Lee,31-60,Night,5.0,62.0,1-3 hrs
e5798450-8f6e-47cd-b3e1-1925e2ea8b64,Inbound,Order Related,Order status enquiry,Good night,0563c87a-6695-42c5-8316-33922ae694ca,,2023-08-01 20:48:00,2023-08-01 20:51:00,01-Aug-23,,,,,Edward Hawkins,Nathan Patel,Emily Chen,>90,Evening,5.0,3.0,0-5 min
76c9e90a-9727-4caf-89a6-28f695795193,Inbound,Returns,Fraudulent User,No,503dd750-1c4c-4d84-81b7-ee9587b7f27e,,2023-08-01 21:07:00,2023-08-02 06:39:00,02-Aug-23,,,,,Jessica Williams,Lucas Singh,John Smith,31-60,Evening,5.0,572.0,3+ hrs
cff7ee3e-06b9-4771-b8fd-b1257866ebba,Inbound,Order Related,Customer Requested Modifications,,ac111310-37ff-42f3-99b3-219ec3de760a,,2023-08-01 21:37:00,2023-08-01 23:56:00,01-Aug-23,,,,,Anita Roberts,Mia Patel,Emily Chen,0-30,Evening,5.0,139.0,1-3 hrs
4cd2be2c-5f89-4eb9-b419-d62e8557e6cb,Outcall,Returns,Reverse Pickup Enquiry,,63d3701c-e9d4-4280-a596-95124040a1d0,,2023-08-02 07:12:00,2023-08-02 07:17:00,02-Aug-23,,,,,Jesse Shaffer,Ethan Tan,John Smith,>90,Morning,4.0,5.0,0-5 min
c75c5199-966e-46b0-ae7a-0c9014afef12,Inbound,Returns,Reverse Pickup Enquiry,Thank you so much ,93ef1b08-c1fa-4574-9cc5-52a6046057c5,,2023-08-02 08:11:00,2023-08-02 08:11:00,02-Aug-23,,,,,David Smith,Nathan Patel,John Smith,>90,Split,5.0,0.0,
796fe7f6-eec2-4713-9ecb-27ca7a000ee6,Inbound,Returns,Service Centres Related,?? no,eb349a4e-d3ec-4232-95f0-d277c0fcf8a6,19-06-2023 17:37,2023-08-01 00:17:00,2023-08-01 01:14:00,01-Aug-23,DARBHANGA,Home Appliences,16390.0,,Gina Richards,Logan Lee,Emily Chen,61-90,Evening,1.0,57.0,30-60 min
10170909-bf28-4140-85dc-633aef3930a4,Inbound,Returns,Missing,,e3ccae12-0457-416a-a662-91092725218f,,2023-08-01 11:43:00,2023-08-01 12:01:00,01-Aug-23,,,,,Jerome Gray,Sophia Sato,John Smith,0-30,Morning,5.0,18.0,15-30 min
ab77b05b-3409-4f89-b909-eff6085b3c7a,Inbound,Returns,Fraudulent User,,9ba8ac3b-c6cb-46ab-9f6e-4dbe43a62439,,2023-08-02 16:41:00,2023-08-02 16:44:00,02-Aug-23,,,,,Mackenzie Phillips,Emma Park,John Smith,31-60,Morning,5.0,3.0,0-5 min
31a08933-baea-4525-8299-e1a51e9daf93,Inbound,Returns,Reverse Pickup Enquiry,Please provide customer support in regional language like Bengali ,f8d08084-599b-4928-a4ab-bfc81d5257c1,,2023-08-02 19:14:00,2023-08-02 19:22:00,02-Aug-23,,,,,Chelsea Johnson,Mia Patel,Emily Chen,0-30,Evening,5.0,8.0,5-15 min
10b123b2-a48f-4738-8d3b-00d9732becce,Inbound,Returns,Technician Visit,Delete in Shopzilla account ,0f7d1489-78f4-4bbf-85d0-4f60c98b397e,21-07-2023 15:09,2023-07-31 23:44:00,2023-08-01 00:17:00,01-Aug-23,NEW DELHI,Electronics,1099.0,,Elizabeth Mills,Lucas Singh,John Smith,>90,Evening,1.0,33.0,30-60 min
085292d8-4d16-4c36-9e31-3a9ad546414a,Inbound,Returns,Return request,,a5bc77a0-f506-4f7f-87b8-c41720717f48,,2023-08-02 15:24:00,2023-08-02 15:32:00,02-Aug-23,,,,,Mary Johnston,Zoe Yamamoto,John Smith,>90,Afternoon,5.0,8.0,5-15 min
626d52da-0c5c-41ad-ac88-9b64c883fdec,Inbound,Product Queries,Product Specific Information,,cd2b4b23-2ec1-4a24-9722-660c509d3c1f,,2023-08-02 09:41:00,2023-08-02 09:43:00,02-Aug-23,,,,,Stacey Lynch,Austin Johnson,Michael Lee,0-30,Morning,5.0,2.0,0-5 min
ecd86dd9-3df8-4a9e-8ab4-57b4659c1ce5,Inbound,Refund Related,Refund Related Issues,,a081f867-cf14-495e-99e6-61c83f413d8d,,2023-08-02 13:22:00,2023-08-02 13:26:00,02-Aug-23,,,,,Daniel Murphy,Noah Patel,Michael Lee,>90,Morning,5.0,4.0,0-5 min
84810c02-305a-4751-b8c7-c647140ec13e,Inbound,Returns,Missing,Next time better ,fd651603-4518-4d25-97e0-19a85b8cd0bd,,2023-08-02 18:55:00,2023-08-02 18:57:00,02-Aug-23,,,,,Ashley Dunlap,Aiden Patel,Olivia Tan,On Job Training,Evening,5.0,2.0,0-5 min
cf86d4de-94aa-442b-be70-45b5efab929c,Inbound,Cancellation,Not Needed,,8d65aee6-863d-401a-826d-905daad5b6e7,,2023-08-02 19:37:00,2023-08-02 19:40:00,02-Aug-23,,,,,Richard Oconnor,Mia Yamamoto,Emily Chen,0-30,Evening,5.0,3.0,0-5 min
dc01c1df-3630-46c5-9455-9b8d04f3352f,Inbound,Order Related,Delayed,Very poor service and support ,e1988300-abab-4e95-b5d6-0ba420fb01ab,17-07-2023 15:57,2023-08-02 20:07:00,2023-08-02 20:23:00,02-Aug-23,HALDWANI,Home Appliences,25990.0,,Michael Dunlap,Charlotte Suzuki,Jennifer Nguyen,On Job Training,Evening,1.0,16.0,15-30 min
39bda244-da78-408b-afcb-1fe86330477b,Outcall,Order Related,Delayed,,8312cecc-6148-4472-87df-c6f9dab92a18,31-07-2023 22:41,2023-08-01 19:19:00,2023-08-01 19:19:00,01-Aug-23,,Electronics,14999.0,,Randy Finley,Emily Yamashita,Michael Lee,>90,Morning,5.0,0.0,
eb4cd36f-71c2-4600-8d8d-e0559adf1f9d,Inbound,Returns,Service Centres Related,,876fa4d4-7c20-4763-963e-c39511a188b4,,2023-08-01 17:31:00,2023-08-01 17:32:00,01-Aug-23,,,,,Elizabeth Lopez,Mia Patel,Emily Chen,>90,Evening,4.0,1.0,0-5 min
4a010f18-b1ff-4614-8f67-d411dfe94d36,Inbound,Returns,Reverse Pickup Enquiry,,cc2dd5f5-bba2-4b8d-ba43-2c4bd68e13af,,2023-08-01 21:20:00,2023-08-02 09:41:00,02-Aug-23,,,,,Penny Lam,Elijah Yamaguchi,Emily Chen,61-90,Evening,5.0,741.0,3+ hrs
33f51ac3-4334-4bd4-abfc-26a3b6f942e0,Inbound,Returns,Fraudulent User,Thanks for understanding my problem and helping me out ,549b49f6-f921-4440-8ba1-b69ef3d69de8,,2023-08-01 22:05:00,2023-08-01 22:07:00,01-Aug-23,,,,,Jessica Kelly,Landon Tanaka,Emily Chen,>90,Split,5.0,2.0,0-5 min
2f5dc134-557c-4f52-b40b-4afca2cd41f5,Inbound,Order Related,Installation/demo,,b8b713c2-adf2-4460-832b-df43018852be,,2023-08-02 10:19:00,2023-08-02 10:26:00,02-Aug-23,,,,,Mrs. Heather Williams,Isabella Wong,Emily Chen,>90,Split,3.0,7.0,5-15 min
706713b9-2fd2-4232-a3e9-f87bdbc448c2,Outcall,Returns,Reverse Pickup Enquiry,,f641e26b-02a6-4f00-9117-dd301d00e945,,2023-08-02 17:04:00,2023-08-02 17:33:00,02-Aug-23,,,,,Karen Smith,Lucas Singh,John Smith,>90,Evening,5.0,29.0,15-30 min
7451123a-49f9-44ef-bc69-2f0db628d5b6,Inbound,Returns,Reverse Pickup Enquiry,,4fb58b70-3cdb-4578-8b79-9bd3ef9513c3,19-07-2023 17:28,2023-08-01 09:39:00,2023-08-01 09:49:00,01-Aug-23,PUNE,Home,417.0,,Pamela Johnson,Scarlett Chen,John Smith,0-30,Morning,1.0,10.0,5-15 min
77355370-2f9e-4a26-89bc-67d703f886b5,Inbound,Refund Related,Refund Related Issues,,263b9bdb-788a-4c23-9003-74b3397ddc30,,2023-08-02 19:42:00,2023-08-02 20:02:00,02-Aug-23,,,,,Jessica Allen,Abigail Suzuki,Jennifer Nguyen,On Job Training,Evening,1.0,20.0,15-30 min
3496db47-4492-46a4-87a7-1f96f8fa07c4,Outcall,Returns,Return request,Nk,be46cd11-01de-4033-af05-bd95174f7ed9,,2023-08-01 16:56:00,2023-08-01 16:58:00,01-Aug-23,,,,,Michael Martin,Noah Patel,Michael Lee,31-60,Evening,5.0,2.0,0-5 min
78909865-1bca-4b5a-8bf6-6d35e14abacc,Email,Refund Related,Refund Enquiry,,d481ebd4-5c63-40ae-8a28-91071c730ac6,,2023-08-02 12:24:00,2023-08-02 12:26:00,02-Aug-23,,,,,Theresa Stewart,Madison Kim,John Smith,>90,Morning,4.0,2.0,0-5 min
dfa730fc-282d-4775-90c8-861e7dbe9b6e,Outcall,Returns,Missing,,b47e2959-f416-4439-9f62-50ffe994c0ab,,2023-08-02 11:53:00,2023-08-02 22:10:00,02-Aug-23,,,,,Mackenzie Phillips,Emma Park,John Smith,31-60,Morning,5.0,617.0,3+ hrs
6c154f39-6885-444e-85c0-0808a1c8ff0f,Inbound,Returns,Return request,,74039940-910c-44cd-b462-f082b90c951f,,2023-08-02 21:14:00,2023-08-02 21:16:00,02-Aug-23,,,,,Ryan Thompson,Olivia Wang,Emily Chen,31-60,Evening,5.0,2.0,0-5 min
f71c78bb-57a1-4bec-8433-4ab28b8f4fc1,Inbound,Product Queries,Product Specific Information,,70f580ff-9163-4f71-bdbc-af1a100954b1,,2023-08-01 09:34:00,2023-08-01 09:44:00,01-Aug-23,,,,,James Jordan,Aiden Patel,John Smith,31-60,Morning,5.0,10.0,5-15 min
57e3311a-0058-4719-8936-d477bea00766,Email,Refund Related,Refund Related Issues,,31a39495-58a2-4cf9-9aa5-4e4fba9b4982,,2023-08-01 17:49:00,2023-08-01 17:49:00,01-Aug-23,,,,,Philip Harmon,Emma Park,John Smith,>90,Morning,1.0,0.0,
664d8295-2dcd-4cbb-a160-a35b2615eab9,Inbound,Order Related,Installation/demo,Noise watch not restart,a8ed43f2-fce8-48cf-9f99-268e1e8479bd,,2023-08-02 12:37:00,2023-08-02 12:41:00,02-Aug-23,,,,,William Little MD,Evelyn Kimura,John Smith,0-30,Morning,1.0,4.0,0-5 min
0bb5983a-c3c8-475d-85eb-b8668fe58278,Inbound,Order Related,Order status enquiry,No any response my orderVery bad costumer service,be2f5c03-db6d-4098-bf6a-6d31f2320c69,28-07-2023 18:23,2023-08-01 10:51:00,2023-08-01 14:42:00,01-Aug-23,CHANDRAPUR,Mobile,11999.0,,Douglas Savage,Jackson Park,John Smith,>90,Morning,1.0,231.0,3+ hrs
5ff8e6d4-3fac-418b-a8a9-1660566fb6dc,Outcall,Order Related,Order status enquiry,Small product is take so much time and my order is ariving 2 aug but suddanly is change to 5 aug,a3effd07-894a-4a4b-84e1-7611584f39b2,29-07-2023 11:13,2023-08-02 17:24:00,2023-08-02 19:27:00,02-Aug-23,JAMNAGAR,Electronics,203.0,,Joshua Rodriguez,Jackson Park,William Kim,On Job Training,Evening,1.0,123.0,1-3 hrs
78f1df5a-76fc-439f-831c-30a5618f53d2,Inbound,Returns,Reverse Pickup Enquiry,,f51a1c25-84f2-44e2-a30b-a0d2bbfcdf4f,,2023-08-01 10:29:00,2023-08-01 10:57:00,01-Aug-23,,,,,Joseph Harris,Nathan Patel,John Smith,>90,Split,5.0,28.0,15-30 min
ac7fbdba-b36e-4197-b0f5-62636ca328c2,Inbound,Returns,Reverse Pickup Enquiry,Reten,ad732066-abf4-4b09-bd7b-8d8cb3789701,,2023-08-02 16:48:00,2023-08-02 16:51:00,02-Aug-23,,,,,Amy Vazquez,Elijah Yamaguchi,Michael Lee,>90,Night,1.0,3.0,0-5 min
95217a48-3b24-4e91-813a-4c44afa0177d,Inbound,Order Related,Delayed,,db1c4e66-903f-429e-a435-7435ccaa336f,,2023-08-02 19:47:00,2023-08-02 19:49:00,02-Aug-23,,,,,Mary Johnston,Zoe Yamamoto,John Smith,>90,Afternoon,5.0,2.0,0-5 min
4f1a89a5-77e0-40d4-a8ff-3112a6c8493a,Inbound,Cancellation,Not Needed,,d0bb8c2a-b0ae-4ae5-83c7-0b251042d0a5,23-07-2023 19:36,2023-08-01 17:03:00,2023-08-01 18:42:00,01-Aug-23,PUNE,Books & General merchandise,1299.0,,Andrea Beck,Evelyn Kimura,Jennifer Nguyen,On Job Training,Evening,4.0,99.0,1-3 hrs
55d56a56-b456-4eb5-98f5-89ad8b0ac0c1,Inbound,Returns,Reverse Pickup Enquiry,,b2f035a9-23b2-43f7-b4c7-61fc05789bcc,,2023-08-01 12:39:00,2023-08-01 12:40:00,01-Aug-23,,,,,Vicki Collins,Dylan Kim,Michael Lee,>90,Morning,5.0,1.0,0-5 min
4f82b4b5-e6ca-4060-a41f-ee5d6bd1aeee,Inbound,Returns,Reverse Pickup Enquiry,,1a89eca9-91b5-4742-97c4-7cb14094d2a8,,2023-08-01 18:38:00,2023-08-01 18:40:00,01-Aug-23,,,,,Brandon Martin,Nathan Patel,John Smith,>90,Afternoon,4.0,2.0,0-5 min
1a87e835-7283-4d5e-aeda-ba0e528345cd,Inbound,Returns,Reverse Pickup Enquiry,,f2bfeeca-1d51-434f-908f-b041ea795c06,,2023-08-01 20:10:00,2023-08-01 20:12:00,01-Aug-23,,,,,Laura Beck,Noah Patel,Emily Chen,>90,Afternoon,5.0,2.0,0-5 min
f4c23fcd-aff0-4263-804c-084d83957f7a,Email,Order Related,Delayed,,7eabbe21-db0a-45ed-a002-7aecd9c3fd8e,,2023-08-02 20:24:00,2023-08-02 20:32:00,02-Aug-23,,,,,Kenneth Ramos,Aiden Patel,Olivia Tan,On Job Training,Evening,5.0,8.0,5-15 min
6158332f-ec70-40de-84cd-1eaee3394a7d,Inbound,Product Queries,Product Specific Information,,ba5d2494-2c8b-4be3-8cd2-c291510935d8,,2023-08-01 22:43:00,2023-08-02 18:51:00,02-Aug-23,,,,,Jaime Henderson,Evelyn Kimura,Jennifer Nguyen,On Job Training,Evening,5.0,1208.0,3+ hrs
